,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.04969964027404785,0.020503271786788416,0.000995779037475586,4.505735210096697e-05,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.5416666666666664,0.4999999999999997,0.4999999999999999,0.51875,0.5000000000000001,0.5120936902485659,0.01649854132520321,272,0.5281444099378882,0.5,0.5,0.653299148606811,0.5000000000000001,0.5362887117089399,0.059511988349999344
12,0.04336748123168945,0.0021645838400253564,0.0010039806365966797,3.8184207387082495e-05,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.5354938271604935,0.5046296296296293,0.6712962962962963,0.5041666666666667,0.55,0.5532168401671268,0.061779502858050915,177,0.5745665113871636,0.5975025879917184,0.582524585921325,0.6324658152734779,0.5689821981424149,0.59120833974322,0.02275151093916318
13,0.042679882049560545,0.001225314887315056,0.0009975433349609375,4.833374419948746e-05,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.5416666666666664,0.579475308641975,0.5771604938271604,0.48750000000000004,0.5145833333333334,0.5402264358048295,0.03559695278475951,204,0.5088638716356108,0.5323498964803313,0.525588768115942,0.5537764447884417,0.543359778121775,0.5327877518284201,0.015340548226160093
14,0.051652050018310545,0.01004181996546577,0.0010148048400878905,4.5156655114866244e-05,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.5316358024691356,0.6574074074074072,0.7322530864197531,0.47500000000000003,0.7291666666666667,0.6251805821117484,0.1044135095923196,59,0.5605913561076604,0.6833268633540373,0.6562823498964802,0.6083913828689371,0.6951431888544892,0.6407470282163208,0.049970292032909536
15,0.07630066871643067,0.013151515250383923,0.001010894775390625,5.0870278895977296e-05,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.5146604938271603,0.5648148148148145,0.5416666666666665,0.5000000000000001,0.5291666666666667,0.530120919198357,0.02229346588166788,224,0.5244888716356108,0.6006081780538303,0.515625,0.5104166666666667,0.5694014447884417,0.5441080322289099,0.03510933180204782
16,0.039840984344482425,0.0017243198993790825,0.001145792007446289,8.751987202083611e-05,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.4999999999999997,0.4938271604938269,0.4999999999999999,0.5000000000000001,0.5208333333333334,0.5029034770908575,0.009248101417793031,297,0.5036555383022774,0.5052083333333333,0.5036555383022774,0.5036603457172343,0.49845201238390097,0.5029263536078046,0.002316433720599797
17,0.04808807373046875,0.010922199142242938,0.001112222671508789,6.174350758840116e-05,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.48750000000000004,0.5000000000000001,0.49751434034416814,0.004989212540398179,348,0.5,0.5244888716356108,0.5,0.5416666666666667,0.5000000000000001,0.5132311076604555,0.017090961912564862
18,0.07233877182006836,0.04686861579680941,0.001180124282836914,0.00011979677397465767,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5146604938271603,0.5354938271604935,0.4999999999999999,0.5145833333333334,0.7041666666666668,0.5535682671198924,0.07588011771827745,175,0.5317999482401656,0.5771221532091098,0.5,0.6082623839009288,0.6528799019607843,0.5740128774621976,0.054152638465667126
19,0.01661849021911621,0.00013155677083545662,0.0008107662200927734,2.094645283946156e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,305,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
20,0.016823577880859374,9.25154288308671e-05,0.0007918357849121093,1.067455121827711e-05,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.5416666666666664,0.520833333333333,0.5208333333333331,0.48125000000000007,0.5208333333333334,0.5171446781389418,0.019624012435587607,252,0.5125194099378882,0.5177277432712215,0.5177277432712215,0.5260416666666667,0.5177373581011352,0.5183507842496267,0.004342977100504585
21,0.054218292236328125,0.004954023748216792,0.000872039794921875,3.3550704315554855e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.5216049382716047,0.5547839506172837,0.6712962962962962,0.48958333333333337,0.6229166666666668,0.5720974081155725,0.06644620638633143,114,0.5723020186335405,0.5819746376811594,0.5498188405797102,0.5975554695562436,0.5671600877192983,0.5737622108339904,0.015827623228782887
22,0.01729593276977539,7.876890898813029e-05,0.0008046150207519532,2.569678940649411e-05,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.4999999999999999,0.4999999999999999,0.5,0.49999999999999994,0.5,0.5,7.457879926759313e-17,301,0.5,0.5,0.5,0.5,0.5,0.5,0.0
23,0.03423352241516113,0.005081566140663619,0.0009280204772949219,0.00014362059738739464,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.4938271604938269,0.516975308641975,0.5208333333333331,0.5229166666666667,0.4937500000000001,0.5096655690106932,0.013092621677810666,282,0.509963768115942,0.5246829710144928,0.49534161490683226,0.5715138028895769,0.544343395252838,0.5291691104359364,0.026670590443431154
24,0.020641899108886717,0.002702681647935105,0.0008190631866455078,2.777902845924903e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.5486111111111108,0.5632716049382714,0.5879629629629629,0.5604166666666668,0.5687500000000001,0.5658071312230011,0.012911596856090661,138,0.5997023809523809,0.6179800724637681,0.5643439440993789,0.6275477296181631,0.567579334365325,0.5954306922998033,0.025691671834676293
25,0.04888386726379394,0.00728344810360586,0.001093292236328125,0.000247134197048037,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.4999999999999997,0.5439814814814812,0.4938271604938271,0.5000000000000001,0.5000000000000001,0.5075906451384461,0.018395260894693077,289,0.5,0.5569358178053831,0.5,0.49845201238390097,0.4953560371517028,0.5101487734681973,0.023454901369307907
